epoch,train_loss,val_loss,val_acc,val_auroc
0,0.513474257624787,0.49156044725035697,0.8140627367782998,0.8738598559259295
1,0.4599782644230085,0.4678999302802366,0.8277011668434612,0.872614868634282
2,0.45106292638946327,0.4575316407749519,0.8248219427185938,0.8777038307882534
3,0.4410380225395466,0.4553068326917412,0.8181542657978481,0.8802753577754642
4,0.4357128191136974,0.450167455715128,0.8214881042582209,0.8847429551163214
5,0.43044340491728417,0.4471453922339363,0.8220942567055615,0.8844644789980904
6,0.4258346081294875,0.43808256551919156,0.8305803909683286,0.8843807610783642
7,0.4232278668007935,0.43577063799012805,0.8269434762842856,0.8857830016776758
8,0.42266999050277093,0.43465631216615414,0.8267919381724503,0.8876071492615407
9,0.4134686275817604,0.4316784916799851,0.8301257766328232,0.8869863373460802
10,0.41286220285798186,0.42916164215378083,0.831186543415669,0.8887223438289895
11,0.4157197479362433,0.4278157002312755,0.83239884831035,0.8901510774408727
12,0.41206948299049556,0.42895244009333283,0.8360357629943931,0.892456061684211
13,0.40713811354269347,0.42408032799547485,0.8330050007576906,0.8934596630752278
14,0.4102931434768748,0.423772966307137,0.8337626913168662,0.8949190364320851
15,0.4064708665783323,0.42140897325827037,0.837096529777239,0.8960132208886945
16,0.4031228432557423,0.4178244247095461,0.837096529777239,0.8961184557421094
17,0.40124464183616754,0.4175472729927591,0.8346719199878769,0.8976284653090818
18,0.4010332618374448,0.4195034238746228,0.831186543415669,0.8986173688374718
19,0.39931189312973175,0.41470783396116945,0.8351265343233824,0.8989498446265443
20,0.40066767811034554,0.412748858935545,0.8361873011062282,0.8994297597899283
21,0.39620959045652515,0.4124849979254961,0.8357326867707229,0.9003883000221712
22,0.3972284252091888,0.41016433664949975,0.8387634490074254,0.9014155838626867
23,0.3972350448112557,0.40921033604756724,0.8389149871192605,0.902600950357347
24,0.39592267322457186,0.4103512806248567,0.8357326867707229,0.9034869688473505
25,0.39112990131738024,0.40914804457823317,0.8339142294287013,0.9029816664667021
26,0.39546482806712285,0.4068180428325886,0.8404303682376117,0.9048071502198967
27,0.39056896701610927,0.40679207807744083,0.8361873011062282,0.9045404692516107
28,0.39089475827499637,0.404740634136515,0.8399757539021063,0.905359771424738
29,0.39036202636889067,0.40725506815265067,0.8355811486588877,0.9059288874095804
30,0.38966280138841236,0.405940644270291,0.8366419154417336,0.9059103192633782
31,0.38839410220127896,0.4025839568087686,0.8411880587967874,0.9063125523064217
32,0.3846202223729791,0.40183235085503693,0.8402788301257766,0.9050570599593547
33,0.38573068147546363,0.40295945479844913,0.8387634490074254,0.9061705958338425
34,0.3859735542056163,0.4008466120397779,0.8414911350204577,0.9070000344639537
35,0.38662461909150914,0.39995166897358253,0.8414911350204577,0.9073995951683379
36,0.38678446365118135,0.40418513438289394,0.8369449916654038,0.9072600806603957
37,0.38361349805753725,0.39855135702909816,0.841945749355963,0.9081684915053727
38,0.38422787415293025,0.3984162428466131,0.8416426731322928,0.9082059042466041
39,0.3843376638356764,0.39810358401337687,0.8437642066979846,0.9082505046573335
40,0.3822838804869602,0.3983305326138939,0.8405819063494469,0.9083017859147111
41,0.38292293702856955,0.398030613494436,0.8414911350204577,0.908089519290507
42,0.3830850555496986,0.4006659818754212,0.8387634490074254,0.9079136056870316
43,0.38018546628399247,0.39650614595102496,0.8416426731322928,0.9087909160389898
44,0.38193857643636436,0.39722943699780805,0.8408849825731172,0.9087459931046291
45,0.37730773559464237,0.39578362634135367,0.843006516138809,0.9093276414362881
46,0.3773191517538185,0.39423882854691167,0.8436126685861494,0.9090664894445388
47,0.3762011429788055,0.39638119308239295,0.8408849825731172,0.9091433422183985
48,0.37621401500333385,0.3941803390030645,0.843158054250644,0.9093304980741653
49,0.3809077731676762,0.3941589236566561,0.8437642066979846,0.9092899522462298
50,0.3749081382748394,0.3936379899904934,0.8428549780269737,0.9095827115538471
51,0.3766622367372999,0.39520350303193225,0.8411880587967874,0.9095218006623346
52,0.3765744900573364,0.39321668208738336,0.8427034399151386,0.9095401384345145
53,0.37709782696760213,0.39302684692094353,0.843006516138809,0.9095512885371968
54,0.37363040522655444,0.39196370758600607,0.843158054250644,0.9095255787963012
55,0.3761437770466422,0.39268608508028396,0.8424003636914684,0.9101086093720945
56,0.37415175232372966,0.39522082028126676,0.8416426731322928,0.910437491326418
57,0.37431881712375037,0.3930516229974337,0.843158054250644,0.9102483081792546
58,0.3756034774506773,0.3923530377010664,0.8433095923624792,0.9102179909579118
59,0.37354578016260065,0.39095096303434296,0.8437642066979846,0.9101433036998621
60,0.3760178687717359,0.3911519265207382,0.8433095923624792,0.9101318310735484
61,0.3729696585330336,0.3913163971153059,0.8427034399151386,0.9105764529367069
62,0.37537853067518095,0.3934990551132454,0.8428549780269737,0.9107584484143725
63,0.3754975315042835,0.3917464698547847,0.843006516138809,0.9108016665809675
64,0.3724474619782175,0.3907631891101468,0.8433095923624792,0.9110689925965161
65,0.37170568354239264,0.3917285867452007,0.8436126685861494,0.911032685650592
66,0.37413198360982747,0.39208265060113223,0.8436126685861494,0.9109771194363981
67,0.372294350724669,0.39040555048393544,0.8433095923624792,0.9109832934601976
68,0.3719533842916759,0.39116806954321565,0.8442188210334899,0.9109350992147194
69,0.37174792552305036,0.3911104503590549,0.8440672829216548,0.9108661713072288
70,0.3745901746891867,0.3905212201030169,0.8439157448098197,0.911002460578858
71,0.3716125757265387,0.3921131212289703,0.843158054250644,0.9112252783332864
