epoch,train_loss,val_loss,val_acc,val_auroc
0,0.7215776170071444,0.6747469597828173,0.6399454462797394,0.4009586376690068
1,0.6887035028178289,0.639146601617255,0.6726776784361267,0.4258284182531
2,0.6647571893257884,0.6232939672607385,0.6823761175935747,0.4247281338036679
3,0.6568337306504467,0.6249804731245601,0.6688892256402486,0.4962321746248409
4,0.6470306646121164,0.6059595104563794,0.6816184270343991,0.47050347654579405
5,0.6391904248913448,0.5999492343076523,0.6773753599030156,0.51579892251774
6,0.634843200946472,0.5933198850070694,0.6758599787846643,0.5427549983555102
7,0.6291216805335662,0.5860522121782645,0.679042279133202,0.4895645832610914
8,0.625059063451943,0.5798754723510303,0.680254584027883,0.5462899681925218
9,0.6202711393244611,0.5802200811706649,0.6764661312320048,0.6081955482140211
10,0.6187147584841601,0.5743924828980399,0.680254584027883,0.5883158218823261
11,0.6151996708978467,0.5718653096920036,0.6769207455675103,0.5830966424038762
12,0.6105157054812822,0.5757440053110575,0.6767692074556751,0.5697858380540171
13,0.6082525855845656,0.5660426213824762,0.677829974238521,0.632580125527629
14,0.6064587041886942,0.5654198950322257,0.675405364449159,0.66003890032501
15,0.6053386644479596,0.5623476960872552,0.6770722836793454,0.6526260871758176
16,0.6033260746469352,0.5642120821907007,0.6761630550083346,0.6401217657931432
17,0.6036897830609789,0.5604207286655515,0.6752538263373238,0.6618490474043858
18,0.5985062772043728,0.5593569473093758,0.6764661312320048,0.6637817693868523
19,0.5976697151038408,0.5589706562453823,0.6744961357781482,0.662824392668413
20,0.6006329111401503,0.5596332581481495,0.6766176693438399,0.659162802378573
21,0.5964851840542453,0.5578212438523543,0.6740415214426428,0.6815364262349173
22,0.5957053273821404,0.557007515714067,0.6747992120018185,0.6776739244879753
23,0.5969695950849686,0.5563235265917084,0.6769207455675103,0.6745325813864782
24,0.5954363675149287,0.5559349871888488,0.6773753599030156,0.6748915845209911
25,0.5923466197395527,0.5552573039290002,0.6760115168964995,0.6782383574857906
26,0.5936014921958924,0.5552883944848863,0.6751022882254887,0.6782023678550075
27,0.5929466793890847,0.5542984001924457,0.6732838308834672,0.683954981963153
28,0.5937173106504545,0.5540683779287996,0.6755569025609941,0.6824178832212664
29,0.5913039760474708,0.5537245379449527,0.6757084406728292,0.6870360621354408
30,0.5912535168272308,0.5527743873388086,0.6773753599030156,0.6870986368073572
31,0.5900043364112387,0.5530500692352235,0.6735869071071374,0.6850447059515816
32,0.5931530058031679,0.5527087659759221,0.6757084406728292,0.6881775901763544
33,0.5938561893643927,0.5523925207658037,0.6738899833308077,0.6879600236638389
34,0.5921871325774235,0.552106407812679,0.675405364449159,0.6891266656368904
35,0.591885483667767,0.5517757218215371,0.6760115168964995,0.6920163965605473
36,0.5922390200871738,0.5517423677885238,0.6760115168964995,0.6902412408594218
37,0.5924413996603403,0.5516271180032799,0.6766176693438399,0.6906187379355927
38,0.5909061364548408,0.5510914047516952,0.6764661312320048,0.694063392188201
39,0.5899938214798915,0.550791893751084,0.6763145931201697,0.6955967606179918
40,0.5902428321990846,0.5509098056302429,0.6769207455675103,0.6950759354939721
41,0.589587303450079,0.5509088936493711,0.6752538263373238,0.6967343481883818
42,0.5896322524562029,0.5506966675135345,0.6740415214426428,0.6961491620458082
43,0.5906402142973881,0.5506924512729914,0.6763145931201697,0.6956353246895173
44,0.5897765872487156,0.5503432463111074,0.6751022882254887,0.6954007878839462
45,0.587986305918291,0.5503636601658044,0.6766176693438399,0.6961459045901752
46,0.5896538333886319,0.5504896170010186,0.6744961357781482,0.6974214611685018
47,0.5868133560584013,0.5502550827046022,0.6757084406728292,0.6981555970968715
48,0.5880422785726889,0.5504761663128488,0.6749507501136536,0.6966770274771636
49,0.5878310695771539,0.5499735688563459,0.675405364449159,0.6978888535122201
50,0.5890620255275176,0.549546008833359,0.6735869071071374,0.7009747147887434
51,0.5862632311010093,0.5493980964976272,0.6740415214426428,0.7003478121982256
52,0.588318940463762,0.5496461374468109,0.6728292165479618,0.6989232532944961
53,0.5852797977905199,0.549684390134388,0.674344597666313,0.6979164893454932
54,0.5867598872687676,0.5496142846668357,0.6747992120018185,0.6976176966005824
55,0.5864985171258946,0.5492592063848314,0.6731322927716321,0.6979526365950971
56,0.5886130638015254,0.5493525623426164,0.6725261403242916,0.6982865783370793
57,0.5870524681884424,0.5495519932155664,0.6737384452189725,0.6979861568643521
58,0.5863194773550882,0.5494474597294451,0.6747992120018185,0.6990413623309932
59,0.5884840039073166,0.5493735810412947,0.6740415214426428,0.6998497367240295
60,0.5868430202757704,0.549192561545432,0.6740415214426428,0.7006263771944481
61,0.586466136313258,0.5491985945940776,0.6734353689953023,0.7006044156387292
62,0.5870059197428443,0.5491791605353266,0.671768449765116,0.7008137334329485
63,0.5860970264890913,0.5491934928917166,0.6732838308834672,0.7007128048479346
64,0.5872515336611647,0.5491312505765691,0.6747992120018185,0.7004667093288275
65,0.5872569301576754,0.5491544048178104,0.6747992120018185,0.7008869211054753
66,0.5865558720317857,0.5491985807203491,0.6747992120018185,0.7004797916909662
67,0.5875655286401343,0.5492511625849201,0.6737384452189725,0.700373976922503
68,0.5869950956332899,0.549330416873181,0.6740415214426428,0.6996046394574549
69,0.5855973377284145,0.5492551113587651,0.6734353689953023,0.7004645552049412
70,0.5855399415987624,0.5492076063033288,0.6734353689953023,0.7009326305635504
71,0.5868116822147355,0.5492503773463389,0.674344597666313,0.7006833826680242
72,0.5854035848775656,0.5491652562412679,0.6749507501136536,0.7010008269734139
73,0.5860844953780211,0.5490047135738229,0.6744961357781482,0.7014722648668699
74,0.5861887058754331,0.5490644729973818,0.6749507501136536,0.7012487613787654
75,0.5861421886095948,0.5490596906798123,0.674193059554478,0.7011941201875033
76,0.5852769082884912,0.549020947461996,0.6746476738899834,0.7012555915276731
77,0.5857606746785875,0.5489857208008007,0.674193059554478,0.701265416434179
78,0.585897674757814,0.5489706176215002,0.6744961357781482,0.701091773033101
79,0.586324323332839,0.5489414004886453,0.6737384452189725,0.7011789362410854
80,0.5858493205461922,0.5489091291483974,0.6734353689953023,0.7013437004485832
81,0.58620092497213,0.5489244647126502,0.6738899833308077,0.7014137882842983
82,0.5858356497887138,0.5489177570178267,0.6737384452189725,0.701517869245731
83,0.584406297655607,0.5489105680419163,0.6735869071071374,0.7016489030255458
84,0.5858578641661407,0.5489423650379415,0.6740415214426428,0.701611862602623
85,0.5846207018223003,0.5489395663022525,0.6740415214426428,0.7015470287276063
86,0.5850431629700595,0.5489341515016332,0.6735869071071374,0.7014580266333775
87,0.586808793774011,0.5489267001532844,0.6732838308834672,0.7015838589921013
88,0.5831611997919708,0.5489366543367065,0.6735869071071374,0.7015238062213198
