epoch,train_loss,val_loss,val_acc,val_auroc
0,0.6632000375632211,0.5827780228019538,0.7342021518411881,0.7877573080734457
1,0.6093522498220688,0.5352129709686289,0.7385967570844068,0.79709017131125
2,0.5921019889365762,0.5201607228842878,0.7463252007879981,0.799906244622417
3,0.5861960739317329,0.5201493216420795,0.7489013486891953,0.8001661487704002
4,0.5828732427349053,0.5197907519134577,0.7478405819063495,0.8008671383445649
5,0.5802014422499785,0.5164969263338359,0.7464767388998333,0.8008766820090552
6,0.5787426819808917,0.5164585759520874,0.746173662676163,0.8001134855440679
7,0.5786805270494593,0.5179432732966076,0.746173662676163,0.8006087671167849
8,0.5762473966410926,0.5166299601435065,0.7448098196696469,0.80071780224736
9,0.5753744885693501,0.5192867759719619,0.7445067434459767,0.8010860986884137
10,0.5747779257045693,0.5150702976967317,0.747234429459009,0.8011027135654537
11,0.5737791817320859,0.5113396744671004,0.7484467343536899,0.8006113384668029
12,0.5727587646292022,0.5142850870073772,0.7457190483406577,0.8009398284316149
13,0.5724947591101803,0.5123337182624356,0.7466282770116685,0.8008981923409373
14,0.5703961053731351,0.5137683125874692,0.7466282770116685,0.801883019397869
15,0.5706927184445115,0.5092863600115682,0.747234429459009,0.8012627306550415
16,0.5701626204038899,0.5093325109694253,0.7470828913471738,0.8015916656612029
17,0.5694628153755585,0.5093213987270979,0.7463252007879981,0.8015979951381705
18,0.5686146661375017,0.5081650631267711,0.7475375056826792,0.8016426476202156
19,0.5680168155269707,0.5095998593795876,0.7458705864524928,0.8017488147065397
20,0.567148274437083,0.5088011363651341,0.7463252007879981,0.802087095581036
21,0.5669992657426018,0.5087294857833291,0.7451128958933172,0.8022576947649291
22,0.5658289633351468,0.5074636470117178,0.7466282770116685,0.8022199651483175
23,0.5662822320273762,0.507692204151827,0.7460221245643279,0.8014624058737546
24,0.5644929986557178,0.5055720622583959,0.7478405819063495,0.8018488006630127
25,0.5644724066464499,0.5047224714351722,0.7469313532353387,0.8007406971523288
26,0.5641964025471423,0.5041722586921245,0.747234429459009,0.8017700777932278
27,0.5633958262202414,0.5072199659720391,0.7454159721169874,0.8015831604265276
28,0.5638293121724187,0.5048842771177239,0.7481436581300197,0.8013346295574707
29,0.5625730553600423,0.5069783947507185,0.7439005909986361,0.8011978535161234
30,0.5624573606761193,0.5053669387128321,0.746173662676163,0.8017194419774868
31,0.5620446197732613,0.5046579894522389,0.7454159721169874,0.8017675558922486
32,0.5607124954430438,0.5053975490353869,0.7451128958933172,0.8019379572799863
33,0.5604935073368403,0.506713922682414,0.7448098196696469,0.8018187356474165
34,0.5601970317111193,0.5075763627098697,0.743749052886801,0.8018002417069017
35,0.5600734499931913,0.5042469840751379,0.7455675102288225,0.8014369890678066
36,0.5604804321425777,0.5071320647199076,0.7442036672223065,0.8019514074185426
