epoch,train_loss,val_loss,val_acc,val_auroc
0,0.7657349798187629,0.6798278307405308,0.6340354599181695,0.1995376899866383
1,0.6595665107334829,0.6405818056998821,0.6934383997575391,0.20263301822743118
2,0.6351080198218595,0.6143235804764028,0.704197605697833,0.20704469937303605
3,0.6176522341546262,0.5958660968705947,0.7093499015002273,0.2145557604278718
4,0.6053995903485976,0.5815686434575112,0.7067737535990302,0.21710279541690888
5,0.596930533209467,0.5716564141542446,0.7164721927564782,0.23154455263429718
6,0.5903262491659028,0.5633463015572955,0.7102591301712381,0.2310619159373501
7,0.5852064095784144,0.5589244730238807,0.7290498560387938,0.27240797196518807
8,0.5814443005903469,0.5525503173021137,0.7273829368086073,0.27931626191312564
9,0.5780203349031379,0.5494517416534216,0.73041369904531,0.306731754360718
10,0.5756083513131772,0.5441540269928279,0.7237460221245643,0.29621079180926424
11,0.5739850599597053,0.541330250813611,0.7251098651310804,0.3078401053472846
12,0.5720898846520278,0.5394420483596832,0.7292013941506289,0.33583225272569894
13,0.5710111432571198,0.5372164332518019,0.7223821791180481,0.319573590697916
14,0.5698405596176266,0.5359945258582645,0.7301106228216396,0.3657966839583414
15,0.5691573682301405,0.5348928236639812,0.7316260039399909,0.3840067368994915
16,0.5684365574149114,0.5327710878453411,0.7288983179269586,0.37071853362015894
17,0.5678060149167374,0.5320283916795375,0.7310198514926504,0.39074275771588995
18,0.5675459876983956,0.5308041820057885,0.7288983179269586,0.3870813186452704
19,0.5669042397799103,0.5299572215547776,0.7252614032429155,0.3828850593408336
20,0.566320552430671,0.5294890655931478,0.7228367934535536,0.3788524776782358
21,0.5659990010071494,0.5286050650690122,0.7299590847098045,0.40713527124797444
22,0.5653153222552717,0.5286584639661257,0.7229883315653887,0.3825247049262626
23,0.5652289232949015,0.5276017884880074,0.729352932262464,0.42271779279943344
24,0.5648943721697103,0.527404397342183,0.7238975602363995,0.3989792626822592
25,0.5652576875715549,0.526840610564848,0.7258675556902561,0.4086803237507632
26,0.5648557302590157,0.52644497839894,0.7316260039399909,0.43978952217063205
27,0.5648435268154252,0.5275455709839793,0.7366267616305501,0.47819699582941755
28,0.5648102172442794,0.5262969586682655,0.7234429459008941,0.40840583541790865
29,0.5646462305005093,0.5254452330070041,0.7311713896044856,0.4444983907554009
30,0.5644682574893584,0.5274175021987663,0.7193514168813456,0.39237162605853504
31,0.5642046929850941,0.5251033901897303,0.7263221700257615,0.430008843376557
32,0.564202699594054,0.5247834503768086,0.7279890892559479,0.44012507842175114
33,0.564154272215676,0.5249895909678342,0.7242006364600697,0.4257138795711362
34,0.564133907262259,0.5244145032799159,0.7292013941506289,0.44517877816129237
35,0.5639541198862631,0.5243298348594315,0.73041369904531,0.4654533758403795
36,0.5640376941202843,0.5241099299942297,0.729352932262464,0.44840781146053965
37,0.5639000712045847,0.5241595988816286,0.731777542051826,0.47434693450765986
38,0.5637279722903386,0.5238701752739109,0.7299590847098045,0.4514410954774203
39,0.5637637143930643,0.5237428172282476,0.7314744658281558,0.4667648472169529
40,0.5636671711448684,0.5236159759067119,0.7307167752689802,0.46586698772803325
41,0.5637988086260888,0.5235010120142118,0.7302621609334747,0.4665008541698112
42,0.5634512465403719,0.5236644517979778,0.7255644794665859,0.4461209619266181
